Customer ID,Name,Age,Gender,Signup Date,Last Purchase,Total Purchases,Total Spent ($),Country,Email,Device Type,Is Subscribed,Feedback Score
4838,Teresa Taylor MD,42,Male,2020-08-04,2023-06-02,28,1985.27,Brazil,laurenromero@gmail.com,Desktop,Yes,6.4
4839,Dr. Patricia Dunlap,19,Female,2023-01-31,2024-07-22,19,3954.46,UAE,wsanders@gmail.com,Tablet,Yes,9.5
4840,Joseph Lewis,24,Female,2024-01-16,2025-06-30,47,3296.65,Singapore,lgeorge@jones.com,Desktop,No,6.5
4841,Colin Bates,27,Female,2020-12-07,2023-11-16,45,891.28,USA,kendracarter@gmail.com,Tablet,Yes,6.3
4842,Katherine Orozco,36,Male,2022-07-06,2022-07-10,8,1825.39,UAE,hfreeman@hotmail.com,Mobile,No,7.6
4843,Ray Carter,57,Female,2022-10-29,2025-07-05,7,3667.5,Germany,mallen@yahoo.com,Mobile,No,8.5
4844,Richard Ramsey,28,Female,2020-10-12,2022-11-29,24,841.0,Germany,omahoney@chan.com,Tablet,Yes,7.3
4845,Jonathan Gray,26,Male,2022-12-17,2025-01-20,21,2540.91,China,zamorajohn@watson.biz,Mobile,No,9.2
4846,Arthur Glenn,59,Female,2020-11-27,2025-04-02,41,1555.6,UAE,marshalladrian@yahoo.com,Desktop,Yes,8.3
4847,Laura George,62,Female,2023-08-17,2025-07-08,32,4975.54,UK,hpatrick@pierce.com,Desktop,Yes,4.2
4848,Brian Peters,56,Female,2023-05-03,2025-01-09,3,3869.36,India,austin46@parrish.com,Mobile,No,6.7
4849,Edward Mays,67,Male,2022-08-19,2023-09-21,21,1630.74,Australia,rickey55@murphy-drake.com,Mobile,No,6.7
4850,Shannon Mahoney,46,Male,2022-01-10,2023-07-29,26,249.87,India,wleon@reese-miller.biz,Desktop,No,8.2
4851,Alexander Gonzalez,52,Male,2021-06-06,2022-06-02,16,148.37,UAE,william50@gmail.com,Tablet,Yes,3.6
4852,Edward Clark,63,Female,2021-05-05,2025-03-02,8,4192.01,Australia,brownashley@yahoo.com,Mobile,No,10.0
4853,James Murray,70,Male,2024-01-05,2024-11-05,12,3065.3,Germany,orichard@hotmail.com,Desktop,No,8.3
4854,Jordan Garcia,62,Female,2024-03-06,2024-08-14,43,3667.65,Brazil,parkermatthew@yahoo.com,Mobile,Yes,7.7
4855,Desiree Zuniga,38,Female,2021-09-30,2025-01-09,37,2063.49,UAE,jason09@barnett.com,Desktop,No,9.3
4856,Angela Meyer,56,Male,2020-09-30,2023-12-20,7,3419.07,Singapore,carolynscott@powell.com,Tablet,Yes,10.0
4857,Angelica Johnson,19,Female,2023-03-18,2023-08-26,49,1690.22,Australia,xcannon@krause-young.net,Mobile,No,8.8
4858,John Johnson,34,Female,2023-03-05,2025-07-23,50,4346.51,India,deborahcox@davis.org,Mobile,No,8.9
4859,Terri Hopkins,18,Female,2024-01-23,2024-11-21,34,2873.68,USA,brandi32@patterson.com,Mobile,No,7.7
4860,Dr. Lisa Erickson,60,Male,2023-01-08,2023-06-24,12,625.61,Germany,aaronjohnson@pitts.com,Mobile,No,7.3
4861,Susan Haney,63,Female,2023-03-25,2023-12-14,4,88.42,China,darren79@gmail.com,Mobile,No,6.8
4862,James Fleming MD,47,Female,2020-08-12,2024-10-16,44,3754.25,UK,kennedychloe@young.com,Tablet,Yes,6.3
4863,Danielle Clark,18,Female,2021-06-16,2021-10-21,18,1982.56,India,michaeljackson@hotmail.com,Tablet,Yes,6.5
4864,Michelle Higgins,65,Male,2022-01-31,2025-01-19,47,4193.65,Brazil,jennifer09@garcia-leon.info,Tablet,No,5.5
4865,Ronnie Pierce,54,Male,2022-11-04,2025-06-08,30,570.41,UAE,herreradavid@hughes-martin.com,Tablet,No,7.4
4866,James Harper,21,Male,2020-08-06,2022-05-26,14,2628.31,Singapore,dawn73@gmail.com,Tablet,No,5.0
4867,Carla Escobar,27,Female,2021-03-02,2023-04-24,47,3231.41,China,jgonzalez@lewis.com,Tablet,No,7.8
4868,Edward Kidd,50,Male,2024-07-20,2025-02-07,35,3876.19,Canada,thomas90@yahoo.com,Mobile,No,7.4
4869,Douglas Davis,43,Male,2022-05-21,2023-09-17,4,3573.23,Brazil,joseph05@willis-contreras.com,Mobile,Yes,7.7
4870,Frank Campos,48,Male,2021-07-02,2022-04-02,32,2957.56,Brazil,josephhouston@medina.com,Tablet,No,6.7
4871,Laurie Flores,68,Female,2020-08-08,2025-04-13,21,2339.65,Canada,zflores@yahoo.com,Desktop,No,10.0
4872,Mitchell Mueller DDS,25,Male,2023-06-04,2025-05-03,29,2044.81,UK,whenderson@smith.com,Tablet,No,9.5
4873,Cory Wall,26,Female,2022-06-20,2022-12-31,41,3867.37,UAE,amy72@yahoo.com,Desktop,Yes,5.6
4874,Lauren Anderson,37,Female,2021-01-28,2024-01-15,23,4967.9,India,adamwalton@anderson.com,Tablet,No,7.8
4875,Alison Wells,19,Female,2022-09-19,2022-09-25,16,1737.37,China,whitneycarpenter@kelly.com,Mobile,No,6.6
4876,Michael Watkins,58,Male,2023-11-04,2024-02-24,30,4071.26,Brazil,erika79@lewis.com,Desktop,No,6.0
4877,Richard Anderson PhD,50,Female,2023-01-18,2023-02-04,29,2561.55,Germany,christopher02@mendoza.com,Tablet,No,5.5
4878,Sara Armstrong,39,Female,2023-12-09,2025-02-24,43,4931.8,China,kristina43@reynolds.com,Mobile,No,8.1
4879,Christopher Williams,48,Female,2020-08-06,2024-07-29,14,4955.36,USA,smithtimothy@hotmail.com,Desktop,Yes,6.5
4880,Brian Reed,21,Female,2024-05-23,2025-03-13,42,3366.12,Singapore,kellysmith@hotmail.com,Desktop,No,9.0
4881,Kristina Richards,24,Male,2024-01-28,2025-04-19,21,3305.07,USA,weaverdave@miller-lopez.net,Desktop,Yes,9.0
4882,James Williams,42,Male,2023-01-06,2025-06-30,10,994.2,China,becky11@yahoo.com,Desktop,No,9.6
4883,Willie Villanueva,18,Male,2021-07-30,2023-04-21,13,2073.56,Brazil,iwright@hotmail.com,Tablet,No,6.2
4884,Michael Alvarado,26,Female,2020-09-02,2021-07-27,44,3840.85,UK,carrie68@boyd-harris.com,Mobile,Yes,8.2
4885,Victoria Velazquez,66,Male,2023-07-04,2024-06-10,44,4015.76,UAE,tjones@hotmail.com,Mobile,Yes,8.4
4886,Rhonda Dennis,47,Male,2022-12-28,2024-06-07,21,3487.06,UAE,lmiller@yahoo.com,Mobile,No,6.8
4887,Sean Crawford,57,Female,2020-10-08,2024-09-30,10,1349.28,USA,harmonjanet@hall.com,Mobile,Yes,6.3
4888,Daniel Bailey,26,Male,2021-03-18,2022-03-08,18,2436.25,India,jamessmith@yahoo.com,Desktop,No,9.9
4889,Angelica Flores,68,Female,2023-08-25,2024-10-19,3,2946.54,UAE,hwright@hotmail.com,Desktop,No,7.8
4890,Mary Weaver,40,Female,2020-10-26,2024-01-05,3,4570.57,UK,cooperdustin@rodriguez.net,Mobile,Yes,8.5
4891,Lisa Morgan,44,Male,2021-09-02,2024-03-18,31,1294.81,Germany,jessicahughes@carpenter.biz,Desktop,No,6.3
4892,Jenny Dunn,34,Female,2021-10-06,2022-09-17,37,1406.77,Singapore,kristinavalenzuela@esparza.com,Desktop,Yes,5.7
4893,Latasha Brown,67,Male,2021-01-28,2021-12-28,7,2777.51,Germany,kwright@hill.com,Tablet,Yes,6.6
4894,Gregory Baker,58,Male,2024-06-28,2025-02-27,31,3401.15,USA,maytony@beck.info,Desktop,No,7.3
4895,Hannah Brennan,19,Female,2022-04-14,2024-09-29,48,2055.84,UK,josephmorrison@ferguson-wheeler.com,Mobile,Yes,5.9
4896,Diane Nelson,52,Male,2022-10-23,2023-01-03,42,3564.92,USA,blanchardrobert@morales-weaver.org,Desktop,No,7.5
4897,Cindy Michael,36,Female,2024-05-21,2024-10-16,27,2809.41,UAE,wruiz@price.com,Mobile,Yes,5.0
4898,Thomas Graves,34,Female,2023-08-04,2023-09-10,24,1653.02,UAE,aaron99@hotmail.com,Tablet,No,5.8
4899,Travis Ramirez,21,Male,2022-10-10,2023-04-07,27,1100.62,UAE,dwest@garcia.com,Desktop,Yes,8.5
4900,Wendy Jacobs,49,Female,2024-02-09,2024-02-28,32,3852.39,Brazil,jason74@hotmail.com,Tablet,No,8.4
4901,Michael Marquez,68,Male,2021-05-31,2023-12-09,15,3248.52,Singapore,foxmindy@hamilton.org,Desktop,Yes,6.9
4902,Dawn Ford,54,Male,2022-10-01,2023-03-14,17,3407.95,Australia,gholmes@martinez.net,Mobile,Yes,6.0
4903,Wendy Bush,51,Male,2023-06-09,2024-06-13,45,3722.06,Germany,millersteven@ochoa.net,Desktop,No,6.0
4904,Parker Anderson,64,Male,2023-08-20,2024-01-01,28,4454.47,Brazil,samantha81@gmail.com,Mobile,Yes,6.9
4905,Michelle Howell,61,Male,2021-01-27,2022-06-24,10,357.24,Singapore,xbarnes@gmail.com,Desktop,No,8.5
4906,Joanna Shaw,61,Male,2021-09-17,2023-01-13,26,565.71,Brazil,paul60@king.com,Mobile,No,8.9
4907,Haley Wallace,59,Female,2022-04-30,2023-09-02,2,4592.55,India,whitejonathan@yahoo.com,Desktop,Yes,6.8
4908,Rebecca Alexander,29,Male,2023-05-29,2024-11-27,4,1075.67,Germany,kbrown@smith.com,Desktop,No,5.8
4909,Shawn Frye,57,Male,2022-01-01,2023-04-17,30,2210.3,Singapore,melissa62@hotmail.com,Mobile,Yes,7.9
4910,Jacqueline Clayton,42,Male,2022-05-16,2023-11-09,47,415.73,Germany,zvelasquez@robinson.com,Tablet,Yes,6.3
4911,Jamie Paul,66,Male,2022-08-25,2024-02-29,38,3686.72,India,dawn20@garcia.info,Tablet,Yes,6.7
4912,Katherine Sullivan,54,Female,2024-06-01,2025-02-25,42,3066.53,India,boltonjoshua@flynn.net,Mobile,No,9.5
4913,Danny Williams,32,Male,2023-12-21,2025-04-18,31,470.95,UK,baxterashley@gmail.com,Desktop,Yes,8.7
4914,Phillip Barnes,21,Male,2021-04-23,2023-01-24,10,2578.99,Singapore,henry60@murray.info,Desktop,No,7.7
4915,Jason Rogers,29,Female,2020-11-12,2022-08-07,50,318.0,Canada,vgarcia@bauer.com,Tablet,No,5.6
4916,William Arellano,49,Female,2022-12-03,2023-06-19,11,4458.79,UK,debbieabbott@burton.com,Mobile,No,7.8
4917,Ronald Booth,30,Male,2022-04-11,2024-04-11,11,3480.2,China,normanclifford@hotmail.com,Tablet,Yes,9.1
4918,Connie Wilson,23,Male,2020-11-28,2023-10-20,27,4881.4,China,heidi35@yahoo.com,Mobile,No,6.9
4919,Ryan Rodgers,34,Female,2024-04-30,2025-04-22,46,2124.48,China,glendafrank@yahoo.com,Tablet,No,9.5
4920,Taylor Young,26,Female,2022-03-11,2023-05-31,32,2071.34,Brazil,cooperlori@perry.com,Desktop,Yes,9.4
4921,Cory Carr,59,Female,2023-08-21,2023-09-26,17,2227.81,Canada,eugenehamilton@marquez.com,Desktop,Yes,10.0
4922,Sheila Miller,41,Female,2023-07-24,2025-04-23,14,2292.59,Singapore,tracy12@yahoo.com,Tablet,No,8.0
4923,Brian Payne,48,Female,2024-05-09,2024-10-07,36,4535.39,Canada,bondchristian@hotmail.com,Mobile,No,8.4
4924,Leslie Torres,18,Female,2023-07-19,2025-01-19,27,1624.5,Singapore,nicole66@hotmail.com,Desktop,Yes,9.6
4925,Jamie Cooper,45,Male,2022-04-30,2024-03-31,10,4529.17,China,washingtonkara@perez.info,Tablet,No,8.2
4926,Barbara Petty,27,Female,2022-06-21,2023-12-02,10,2024.48,USA,tiffany92@gmail.com,Tablet,Yes,6.7
4927,Amber Anderson MD,50,Male,2021-05-03,2021-11-19,26,3450.74,India,ydavis@perez-robinson.com,Tablet,No,6.8
4928,Sarah Benson,34,Male,2024-06-23,2024-08-27,29,182.89,UAE,samanthajones@yahoo.com,Mobile,No,7.9
4929,William Martin,22,Female,2023-10-12,2025-07-29,3,1706.71,Australia,jessicafisher@patterson-scott.com,Tablet,Yes,5.6
4930,Michelle Kramer,68,Male,2023-09-04,2025-04-26,5,3465.37,Australia,smora@jones.com,Desktop,No,7.3
4931,Ashley Sosa,48,Female,2023-11-02,2024-05-23,41,367.31,Singapore,williamsmartin@hotmail.com,Tablet,Yes,9.1
4932,Emily Peterson,25,Male,2022-03-24,2024-01-01,49,3820.67,Canada,christopher38@hotmail.com,Mobile,No,4.2
4933,John Chen,33,Female,2021-02-26,2025-01-23,44,3444.08,India,joannsmith@mccormick-white.com,Desktop,Yes,9.8
4934,Kimberly Mcfarland,23,Male,2022-09-02,2024-05-29,40,2804.02,Canada,steven65@yahoo.com,Tablet,Yes,9.2
4935,Harold Carlson,51,Female,2021-04-12,2022-02-16,1,4658.26,India,eyoung@gmail.com,Desktop,Yes,6.8
4936,Patricia Peterson,62,Female,2021-08-02,2022-09-08,32,4367.5,India,brandi11@yahoo.com,Desktop,Yes,8.3
4937,Jordan Shelton,20,Female,2022-07-24,2024-11-15,30,3261.88,USA,dustinlewis@adams.com,Desktop,No,7.5
4938,Richard Contreras,21,Female,2021-11-12,2024-02-22,15,1163.43,China,kristen69@hotmail.com,Tablet,No,9.3
4939,Wesley Miller,64,Female,2021-09-11,2022-06-13,39,1927.57,UK,steven99@scott.com,Tablet,No,9.0
4940,Daniel Mccormick,44,Male,2020-12-10,2023-03-28,43,315.86,India,scottfloyd@sanders.org,Mobile,Yes,5.4
4941,Dennis Singh,54,Male,2023-04-17,2023-12-01,4,3397.61,USA,huffscott@gmail.com,Mobile,No,8.4
4942,Rebecca Alexander,53,Female,2024-03-29,2024-09-14,2,3646.24,USA,phoffman@carr.biz,Desktop,Yes,7.2
4943,Miguel Cooper,27,Female,2021-06-25,2023-11-16,43,1480.85,Singapore,hodgeskrista@crane.org,Mobile,Yes,7.6
4944,Katrina Griffith,63,Male,2024-05-03,2025-01-06,3,455.45,UK,gyoung@patel-ayers.com,Tablet,No,6.4
4945,Andrew Hicks,41,Female,2022-01-19,2022-06-13,18,3259.69,UAE,robert78@foster-baird.biz,Tablet,Yes,10.0
4946,John Mays,56,Female,2023-10-14,2024-08-14,21,2995.26,Singapore,lhutchinson@hall-wagner.com,Tablet,No,9.1
4947,Elizabeth Wiggins,34,Male,2022-04-28,2023-10-25,23,799.17,Brazil,brittany75@santos.com,Tablet,No,6.4
4948,Paul Sanchez,60,Male,2021-09-10,2023-01-22,4,1442.34,Australia,matthew01@gmail.com,Desktop,Yes,5.5
4949,Brenda Solomon,40,Male,2023-07-02,2025-03-14,29,1494.02,UAE,harrisdavid@gmail.com,Mobile,Yes,6.9
4950,Sherri Sanchez,33,Female,2022-12-08,2025-05-17,50,4917.33,Germany,osbornjacqueline@nielsen.com,Desktop,No,8.2
4951,Rhonda Simmons,68,Female,2024-06-22,2025-05-28,48,2888.47,Brazil,mharrell@kelley.biz,Desktop,No,7.9
4952,Antonio Conrad,52,Male,2023-05-31,2023-06-11,48,3396.5,Australia,swalker@yahoo.com,Mobile,No,9.4
4953,Jennifer Diaz,39,Female,2024-02-09,2025-05-18,50,487.6,Singapore,crossdonald@gmail.com,Desktop,Yes,8.7
4954,Thomas Williams,69,Female,2021-04-08,2024-02-22,34,1526.46,Australia,gabrielle36@green.com,Tablet,Yes,9.0
4955,Mark Sexton,35,Female,2021-11-06,2023-01-31,38,3080.76,China,crystaladams@white.org,Mobile,Yes,8.0
4956,Susan Rivera,70,Female,2023-10-16,2025-04-10,33,2033.8,Canada,andrewcallahan@yahoo.com,Tablet,Yes,5.4
4957,Darren Garcia,61,Female,2024-01-11,2025-05-28,29,1314.68,UAE,logan26@hotmail.com,Mobile,No,7.2
4958,Jacob Gomez,31,Male,2022-10-21,2023-09-09,17,1900.73,Germany,fordeduardo@hotmail.com,Desktop,Yes,9.1
4959,Rachael Ray,46,Male,2023-01-17,2023-09-06,7,4511.74,India,hwagner@gmail.com,Tablet,Yes,7.4
4960,James Gregory,62,Female,2023-11-07,2025-05-22,45,4314.93,China,justin43@edwards.com,Desktop,No,8.3
4961,Jessica Fry,61,Female,2024-04-09,2024-06-22,33,3067.96,UAE,denisesmith@hotmail.com,Tablet,Yes,7.0
4962,Thomas Thornton,70,Male,2024-05-23,2024-06-14,5,1251.68,Brazil,brian94@tanner.org,Desktop,Yes,6.0
4963,Cristina Browning,50,Male,2022-08-05,2024-12-23,4,4102.73,Singapore,galvanwilliam@garcia.com,Tablet,Yes,7.3
4964,Carolyn Holloway,59,Female,2022-12-11,2024-11-04,45,4688.12,China,parkerkatrina@yahoo.com,Mobile,Yes,8.0
4965,Debbie Frazier,27,Male,2024-03-27,2025-05-03,43,4299.21,Canada,wbriggs@yahoo.com,Mobile,No,6.5
4966,Angela Wolfe,57,Female,2022-04-14,2024-11-16,43,4665.52,USA,brittanydonovan@bryant.com,Desktop,No,7.1
4967,Jennifer Mills,36,Male,2023-06-13,2023-07-04,37,2609.36,Singapore,sbradford@gmail.com,Tablet,Yes,6.1
4968,Richard Holt,63,Male,2024-07-15,2025-02-25,5,4276.63,Canada,mschroeder@gmail.com,Desktop,No,9.2
4969,Steven Pena,56,Female,2024-01-10,2025-04-01,29,1559.98,USA,dillon67@ramirez-hamilton.com,Desktop,Yes,7.1
4970,Diana Russell,55,Male,2022-03-05,2025-06-02,30,4794.13,Singapore,margaret37@gmail.com,Tablet,No,9.7
4971,David Jones,61,Female,2023-08-01,2023-10-28,12,448.99,Australia,xtrujillo@cochran.com,Mobile,No,9.8
4972,Autumn Boyd,29,Female,2021-11-10,2023-12-12,22,2699.91,Canada,richard34@singh.com,Desktop,Yes,7.4
4973,Alyssa Barrett,57,Male,2023-12-31,2025-03-07,28,2257.77,Australia,gloverashley@nelson.com,Tablet,No,6.0
4974,Carl Drake,55,Female,2023-05-01,2025-04-04,31,1686.68,Canada,jscott@gmail.com,Desktop,No,4.4
4975,Melissa Carroll MD,46,Female,2023-01-30,2024-03-30,5,1216.22,USA,kimberlybrown@jones.net,Mobile,Yes,5.3
4976,Scott Woods,64,Male,2020-08-13,2024-12-11,27,4973.87,USA,lwilliams@holmes-buchanan.info,Tablet,No,5.4
4977,Corey Benson,56,Female,2021-04-11,2024-01-31,12,3492.13,UAE,ericashelton@gmail.com,Tablet,Yes,9.6
4978,Jasmin Humphrey,62,Male,2023-04-04,2024-08-10,17,1915.54,Germany,msullivan@hotmail.com,Tablet,Yes,7.7
4979,Scott Webb,25,Male,2023-07-21,2023-12-03,18,4215.37,China,davidmolina@gmail.com,Desktop,No,8.1
4980,Michelle Mills,48,Male,2022-06-10,2022-07-19,28,3607.9,UAE,jareddickson@hotmail.com,Desktop,Yes,4.2
4981,David Gonzales,22,Female,2022-02-10,2022-04-23,27,2794.2,Australia,wattsstephanie@osborn.net,Mobile,Yes,5.7
4982,Charles Turner,62,Male,2020-08-02,2021-11-22,4,4832.14,Singapore,robertanderson@yahoo.com,Mobile,No,8.8
4983,Susan Odonnell,39,Female,2023-03-17,2024-06-18,34,199.77,UAE,lindsey79@baker.com,Mobile,Yes,7.9
4984,David Henry,42,Male,2023-02-26,2023-11-12,9,3547.44,Singapore,copelandryan@hotmail.com,Tablet,No,7.3
4985,Sharon Wright,33,Male,2022-10-13,2023-05-28,4,1105.24,Singapore,smithdana@kennedy.net,Tablet,Yes,8.3
4986,Derrick Edwards,69,Female,2021-11-30,2022-10-10,5,2707.63,UK,edwardcisneros@anderson.com,Desktop,No,10.0
4987,Alex Norton,47,Female,2021-12-10,2025-06-05,27,980.86,India,jenniferhernandez@simpson.com,Mobile,Yes,7.2
4988,Derek Roach,58,Male,2024-04-29,2025-02-27,14,2740.85,USA,angelavilla@miller.org,Desktop,Yes,7.6
4989,Timothy Jackson,53,Female,2023-06-07,2024-02-16,35,3803.57,USA,davidshaw@turner.com,Desktop,No,7.8
4990,Latasha Miller,22,Female,2022-09-28,2023-02-20,45,4415.92,UAE,dwaynemoon@gmail.com,Tablet,No,10.0
4991,Darrell Zuniga,50,Female,2023-07-12,2024-03-15,25,1196.65,Australia,maxwellmelvin@bryan-scott.com,Desktop,No,4.4
4992,Alexis Williams,23,Male,2021-09-14,2023-11-24,11,3160.97,China,kelsey22@hotmail.com,Tablet,Yes,8.5
4993,Michael Chavez,39,Male,2020-09-18,2022-07-28,5,4693.8,China,zachary50@hotmail.com,Tablet,No,7.3
4994,William Larsen,45,Male,2024-03-07,2024-08-26,21,4179.2,Brazil,waltonpamela@ross.net,Desktop,No,8.4
4995,Mark Gibson,55,Female,2021-08-12,2023-06-18,12,2707.44,UK,ghodges@yahoo.com,Tablet,No,6.5
4996,Jessica Tucker,46,Male,2020-12-23,2023-09-04,22,812.87,Germany,jeremycook@gmail.com,Mobile,Yes,7.4
4997,Kathleen Cordova,61,Male,2020-09-26,2022-04-21,40,2724.95,Singapore,kimberly05@wheeler-roberts.info,Mobile,Yes,8.6
4998,Brian Salazar,31,Male,2022-07-20,2024-10-11,2,1079.53,Australia,juliavalenzuela@jacobs-morales.com,Desktop,No,10.0
4999,Sherry Salinas,36,Male,2022-01-30,2022-10-02,29,4650.86,Singapore,diane75@wilson-cole.com,Tablet,No,8.7
5000,Jillian Brown,26,Female,2022-08-09,2025-07-21,35,3527.0,UAE,rodriguezmanuel@cook-myers.info,Mobile,No,6.2
5001,Karen Richardson,27,Female,2020-10-06,2024-04-28,48,1924.66,USA,michelle49@hotmail.com,Tablet,Yes,6.9
5002,Kristy Williams,27,Male,2023-08-06,2024-08-21,33,4970.01,Singapore,ffreeman@kemp.com,Desktop,Yes,6.8
5003,Christopher Mitchell,35,Female,2023-10-11,2024-12-31,6,4785.11,USA,emilycross@castro.com,Desktop,Yes,4.8
5004,Joseph Trujillo,60,Male,2021-02-03,2023-10-25,15,1366.5,UAE,riddlejames@hotmail.com,Tablet,No,7.0
5005,Richard Hall,48,Male,2024-03-21,2024-03-28,22,4459.0,UK,joseph13@fitzgerald-rodriguez.org,Mobile,Yes,8.6
5006,Michael Norton,69,Female,2021-09-24,2024-01-27,32,3239.37,USA,kmiles@ford.org,Mobile,No,5.6
5007,Roy Fox,39,Male,2023-03-24,2023-11-01,22,2677.17,Brazil,kclark@soto.com,Desktop,Yes,9.1
5008,Trevor Rivas,21,Male,2022-12-20,2024-09-24,50,2338.3,UK,tateamy@riley-gentry.com,Mobile,No,8.2
5009,Karen Mcdonald,70,Female,2022-03-13,2025-03-02,2,1595.25,UK,joseph49@gmail.com,Desktop,Yes,6.4
5010,Gregory Williams,66,Male,2022-01-14,2023-02-26,22,1743.81,Canada,losborne@cook-stevens.com,Desktop,Yes,7.3
5011,Wendy Burgess,55,Female,2022-10-25,2024-11-30,30,3263.73,Canada,wesley23@anderson.info,Mobile,Yes,9.9
5012,Tammy White,44,Female,2023-07-09,2025-06-11,36,2710.31,India,dannycooper@gmail.com,Desktop,No,8.6
5013,Dr. Wesley Macdonald,58,Female,2021-03-16,2023-04-04,26,4353.75,Singapore,haynesjeffrey@chandler.com,Mobile,No,7.5
5014,Jennifer Gonzales,68,Female,2022-02-18,2025-07-06,25,3063.17,Canada,stevenowens@hotmail.com,Desktop,No,7.1
5015,Melody Russell,65,Female,2022-01-29,2022-11-18,32,3743.25,Germany,vsellers@hotmail.com,Mobile,Yes,7.6
5016,Donna Malone,57,Male,2020-11-02,2024-01-29,45,857.02,China,hannah86@larson.com,Tablet,No,6.7
5017,Jennifer Moore,40,Female,2021-02-11,2021-11-28,45,2216.63,USA,ywalton@gmail.com,Tablet,No,4.3
5018,Peter Harper,28,Male,2024-06-19,2024-08-07,44,3094.05,UAE,johnsontimothy@ruiz.net,Tablet,No,10.0
5019,Brooke Ortiz,28,Female,2022-08-10,2025-04-29,18,207.28,Australia,matthewstodd@hotmail.com,Mobile,No,7.7
5020,Thomas Lopez,31,Male,2020-10-26,2025-03-14,6,687.43,USA,jerrycraig@wells.com,Mobile,Yes,8.1
5021,Deborah Steele,54,Male,2023-09-02,2024-04-09,45,630.77,China,cvalentine@hotmail.com,Desktop,Yes,7.4
5022,Michelle Copeland,66,Female,2021-10-24,2023-01-06,10,2744.29,Germany,enielsen@yahoo.com,Desktop,No,6.4
5023,Jason Myers,53,Male,2022-03-24,2024-02-20,21,4460.91,China,michellebecker@yahoo.com,Mobile,Yes,7.2
5024,John Lynch,52,Male,2022-11-04,2023-07-18,8,1861.58,Germany,jbennett@stewart.org,Mobile,No,5.1
5025,Sara Harris,35,Male,2020-09-15,2025-05-04,21,2048.32,USA,melliott@gmail.com,Mobile,No,10.0
5026,William Thompson,49,Male,2020-12-06,2022-04-21,33,3846.39,India,leslierocha@hotmail.com,Desktop,No,5.6
5027,Ashley Hamilton,41,Female,2020-11-24,2021-03-08,43,3123.92,Singapore,tjackson@avila-fitzgerald.org,Tablet,No,6.0
5028,Evan Anderson,40,Female,2023-11-13,2024-12-11,22,2863.31,Brazil,jerry28@gmail.com,Tablet,No,6.8
5029,Kathryn Johnson,41,Male,2024-05-20,2024-08-05,22,1654.84,Germany,nina20@baker.com,Tablet,No,9.4
5030,Andrea Moore,26,Male,2023-10-27,2025-03-14,29,617.93,China,kellyrocha@barrett-jordan.info,Desktop,No,7.5
5031,Allison Mata,22,Male,2022-08-31,2023-05-21,40,1757.62,UK,gilbertjason@yahoo.com,Tablet,No,5.6
5032,Daniel Perry,26,Female,2024-05-14,2025-07-03,10,4054.58,USA,turnerdenise@hotmail.com,Desktop,Yes,9.4
5033,Jamie Elliott,67,Male,2024-03-25,2024-06-10,26,3268.05,India,carlos20@hotmail.com,Mobile,Yes,8.6
5034,Denise Howell,23,Female,2022-05-24,2023-11-19,24,2482.56,Canada,christopher94@brooks.net,Desktop,Yes,8.3
5035,Michael Schultz,21,Male,2024-06-18,2024-12-01,3,3957.99,UK,boylecory@yahoo.com,Desktop,No,8.6
5036,Christopher Chavez,66,Female,2024-01-16,2025-05-02,30,1052.28,China,donaldsheppard@yahoo.com,Tablet,Yes,10.0
5037,Nicholas Mann,37,Male,2020-10-12,2021-11-16,13,4121.54,UAE,christina12@benjamin.com,Tablet,Yes,10.0
5038,Dustin Maxwell,29,Male,2024-01-08,2024-10-18,11,3702.24,Canada,wrightalexander@hotmail.com,Desktop,Yes,6.5
5039,Casey King,65,Male,2022-05-26,2024-05-24,38,1041.36,Australia,johnbrooks@hotmail.com,Mobile,No,9.9
5040,Mr. Adam Wallace,59,Male,2024-05-19,2024-07-20,37,1290.05,UK,amymorales@gmail.com,Tablet,Yes,8.1
5041,John Weeks,70,Male,2020-08-20,2025-07-21,24,3606.23,UK,uclark@jackson.com,Desktop,No,8.2
5042,Mr. Adrian Ross IV,54,Female,2023-06-03,2024-12-06,38,2862.51,USA,anthony29@gmail.com,Desktop,No,5.0
5043,Lisa Reyes,56,Female,2020-08-30,2023-06-05,6,724.66,Germany,chad49@gmail.com,Mobile,No,7.2
5044,Kimberly Hood,37,Female,2023-08-12,2024-06-18,1,477.4,Brazil,denniswatkins@orr-miller.info,Mobile,Yes,6.3
5045,Sherry Braun,31,Female,2023-04-13,2025-01-02,48,4818.0,Germany,ihowell@williams.com,Desktop,No,8.7
5046,Matthew Bauer,48,Male,2021-09-12,2022-09-02,13,1110.98,Brazil,tuckercatherine@gmail.com,Desktop,Yes,9.1
5047,Javier Kane,47,Female,2024-04-28,2024-05-23,35,2109.25,UK,randy14@yahoo.com,Desktop,Yes,4.4
5048,Valerie Garcia,36,Male,2021-05-05,2023-02-19,8,3851.62,UK,rosejennifer@hotmail.com,Mobile,Yes,7.5
5049,Dr. Jonathan Flores,57,Male,2024-05-10,2025-05-12,45,3553.36,China,simmonsrobert@hotmail.com,Mobile,Yes,9.2
5050,Jared Miller,20,Male,2023-01-09,2025-05-11,19,2980.71,Canada,dawn73@gmail.com,Tablet,Yes,7.2
